seed,model_name,best_epoch,best_val_loss,best_train_at_best,duration_sec,mse,rmse,mae,upperquantile_mse,upperquantile_rmse,upperquantile_count,status,energy_loss,s1,s2,picp_80,sharpness_80,q10_mse,q10_rmse,q50_mse,q50_rmse,q90_mse,q90_rmse
9,sequential_engression,102,0.0539089786735448,0.059792788278672,85.91950560011901,109.80554326035941,10.478814019742854,6.284452457173675,1692.4896180593248,41.139878683089535,166,ok,4.755967617034912,9.019450187683105,8.526965141296387,0.820273601778895,18.964257407506803,,,,,,
9,h_sequential_engression,116,0.05302206122062423,0.05773879058899418,99.77303869999014,110.18947358176773,10.497117393921425,6.477789674528404,1367.4960447241224,36.97967069518227,166,ok,4.788613319396973,8.983199119567871,8.389171600341797,0.7978440566539372,18.66098326542557,,,,,,
10,mlp,112,0.01535716000944376,0.009241409622313033,33.4079916998744,120.48054504394531,10.976363015313648,7.1303205490112305,767.7522583007812,27.70834275630322,166,ok,,,,,,,,,,,
10,sequential_mlp,108,0.014169675890694965,0.01597053212143721,52.572650799993426,126.95565795898438,11.267460137891963,6.855327129364014,1744.49853515625,41.76719448510099,166,ok,,,,,,,,,,,
10,engression,100,0.055456859144297516,0.05196885992923091,51.294720999896526,107.4656272724892,10.366562944027745,6.506689496709726,614.8225862918866,24.79561627166961,166,ok,4.801613807678223,9.093963623046875,8.584699630737305,0.8061101174650747,19.026934196806536,,,,,,
10,h_engression,108,0.054238158532164314,0.052610973677327554,54.43707249988802,106.37896927044812,10.3140180953132,6.436789800785961,653.0988979840861,25.55579969369157,166,ok,4.776553153991699,8.90035629272461,8.24760627746582,0.7925267075941412,18.338184844322754,,,,,,
10,sequential_engression,152,0.053619770163839515,0.05618738443140061,116.22355429991148,112.35109294150804,10.59957984740471,6.293411054032966,1917.0550813870161,43.784187572536005,166,ok,4.7603631019592285,8.78792667388916,8.055127143859863,0.8025813312708464,17.919576427084376,,,,,,
10,h_sequential_engression,94,0.054585400291464546,0.05682296161690066,85.74220849992707,114.9712495731554,10.72246471540734,6.3565819175960545,1880.8087390533824,43.36829186229707,166,ok,4.772532939910889,8.756295204162598,7.967524528503418,0.7926717262048629,17.706958298872397,,,,,,
11,mlp,96,0.01611935296519236,0.009972378829373948,29.640604099957272,125.24561309814453,11.191318648762733,7.273543834686279,809.7461547851562,28.456038986217955,166,ok,,,,,,,,,,,
11,sequential_mlp,152,0.013866298197006638,0.01473828433682361,70.70466909999959,122.36630249023438,11.061930323873604,6.67690372467041,2001.1107177734375,44.73377602856076,166,ok,,,,,,,,,,,
11,engression,130,0.05339791185476563,0.04911935281368994,62.950768700102344,104.85858737698716,10.240048211653457,6.42436198841878,640.0362298198726,25.298937325901115,166,ok,4.761209011077881,8.976414680480957,8.430411338806152,0.8031614057137333,18.697564255784744,,,,,,
11,h_engression,94,0.05461368269541047,0.05220325014764263,49.49664620007388,107.68120548514932,10.37695550174276,6.572745327170962,624.4608626577275,24.98921492679847,166,ok,4.8398871421813965,9.107269287109375,8.534764289855957,0.7996809590564122,18.969919256000424,,,,,,
11,sequential_engression,130,0.0534868562086062,0.058725565912262086,103.41215550014749,110.0523595511014,10.490584328391884,6.294870918667114,1567.7177844455266,39.5944160765824,166,ok,4.733766078948975,9.098187446594238,8.728842735290527,0.8261226857446705,19.41177451059151,,,,,,
11,h_sequential_engression,88,0.0548510073938153,0.05983756638823017,81.1339509000536,110.99764098729595,10.535541798469405,6.3772532070193355,1401.5641573861287,37.43746996507815,166,ok,4.746224880218506,9.42192268371582,9.351395606994629,0.8422680910716875,20.82103649842776,,,,,,
